Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio,mes
2011-09-22T00:00:00Z,8.612501,13.1,5.6,NA,NA,NA,10.37153,NA,NA,NA,0,0,0,NA,NA,7.558845,70,69,2.95045,NA,NA,C,NA,C,NA,NA,NA,7.469996,19.09002,septiembre
2011-09-23T00:00:00Z,8.720138,15.8,4.4,NA,NA,NA,10.53749,NA,NA,NA,6.600001,2.1,0.6,NA,NA,8.569757,75,77,4.673552,NA,NA,C,NA,C,NA,NA,NA,8.797997,16.93201,septiembre
2011-09-24T00:00:00Z,9.543054,13.6,6.6,NA,NA,NA,11.23472,NA,NA,NA,0,4.5,0.9,NA,NA,9.841462,84,80,6.689792,NA,NA,C,NA,C,NA,NA,NA,NA,16.84901,septiembre
2011-09-25T00:00:00Z,8.718057,12.9,5.6,NA,NA,NA,10.51112,NA,NA,NA,0,0,0,NA,NA,7.730436,72,67,3.263077,NA,NA,C,NA,C,NA,NA,NA,8.133996,18.92402,septiembre
2011-09-26T00:00:00Z,6.622221,16.1,-0.7,NA,NA,NA,9.50833,NA,NA,NA,0,0,0,NA,NA,6.757627,70,70,1.291166,NA,NA,C,NA,C,NA,NA,NA,9.461999,6.557003,septiembre
2011-09-27T00:00:00Z,9.789582,14.6,5.5,NA,NA,NA,10.11459,NA,NA,NA,3.9,2.1,0.9,NA,NA,8.720959,77,79,4.794718,NA,NA,C,NA,C,NA,NA,NA,4.647998,16.01902,septiembre
2011-09-28T00:00:00Z,7.925002,12.7,5.7,NA,NA,NA,10.36111,NA,NA,NA,5.2,1.8,0.9,NA,NA,9.002236,86,81,5.435002,NA,NA,C,NA,C,NA,NA,NA,12.61601,20.91602,septiembre
2011-09-29T00:00:00Z,7.374303,12.3,4.5,NA,NA,NA,10.64514,NA,NA,NA,0,5.2,1.1,NA,NA,8.625222,84,81,4.817042,NA,NA,C,NA,C,NA,NA,NA,12.94801,NA,septiembre
2011-09-30T00:00:00Z,6.69236,14.9,-1.2,NA,NA,NA,9.944446,NA,NA,NA,0,0,0,NA,NA,7.4949769999999996,77,73,2.747595,NA,NA,C,NA,C,NA,NA,NA,12.45001,16.43401,septiembre
2011-10-01T00:00:00Z,7.409028,11.7,4.6,NA,NA,NA,10.50209,NA,NA,NA,0,0,0,NA,NA,7.941269,79,78,3.65177,NA,NA,C,NA,C,NA,NA,NA,14.27601,NA,octubre
2011-10-02T00:00:00Z,6.844444,15.8,-2,NA,NA,NA,10.72639,NA,NA,NA,0,0,0,NA,NA,6.129261,65,55,-0.1264713,NA,NA,C,NA,C,NA,NA,NA,13.77801,13.69501,octubre
2011-10-03T00:00:00Z,9.929861,16.3,4.6,NA,NA,NA,11.52639,NA,NA,NA,0,0,0,NA,NA,6.485782,51,54,0.2301428,NA,NA,C,NA,C,NA,NA,NA,1.328,12.36701,octubre
2011-10-04T00:00:00Z,9.343749,12.4,7,NA,NA,NA,10.95903,NA,NA,NA,0,0,0,NA,NA,8.160656,71,68,4.001738,NA,NA,C,NA,C,NA,NA,NA,0,NA,octubre
2011-10-05T00:00:00Z,9.44097,15.6,6.4,NA,NA,NA,11.40069,NA,NA,NA,7.700002,6.800001,2.1,NA,NA,9.412237,81,79,6.056158,NA,NA,C,NA,C,NA,NA,NA,5.311998,16.51701,octubre
2011-10-06T00:00:00Z,8.220835,14.4,5.8,NA,NA,NA,11.74236,NA,NA,NA,0.3,1.2,0.6,NA,NA,9.551509,89,85,6.256757,NA,NA,C,NA,C,NA,NA,NA,12.118,19.17302,octubre
2011-10-07T00:00:00Z,7.618749,14.1,1.7,NA,NA,NA,10.98195,NA,NA,NA,1.8,0,0,NA,NA,8.214245,78,71,4.079012,NA,NA,C,NA,C,NA,NA,NA,9.794,18.50902,octubre
2011-10-08T00:00:00Z,8.798611,15.6,5.2,NA,NA,NA,11.70347,NA,NA,NA,0,1.8,0.9,NA,NA,9.312213,82,79,5.922518,NA,NA,C,NA,C,NA,NA,NA,7.801996,15.85301,octubre
2011-10-09T00:00:00Z,9.005556,15.3,2,NA,NA,NA,11.90208,NA,NA,NA,0,0,0,NA,NA,7.995577,72,63,3.725983,NA,NA,C,NA,C,NA,NA,NA,5.477998,16.93202,octubre
2011-10-10T00:00:00Z,6.959028,10.6,2.8,NA,NA,NA,12.10972,NA,NA,NA,0,0,0,NA,NA,6.406241,66,62,0.6003794,NA,NA,C,NA,C,NA,NA,NA,13.61201,NA,octubre
2011-10-11T00:00:00Z,7.0125,11.3,3.6,NA,NA,NA,11.15347,NA,NA,NA,0,0,0,NA,NA,6.359058,64,63,0.4981722,NA,NA,C,NA,C,NA,NA,NA,12.28401,NA,octubre
2011-10-12T00:00:00Z,7.365278,14.3,1.2,NA,NA,NA,10.98125,NA,NA,NA,0,0,0,NA,NA,6.76433,68,65,1.342425,NA,NA,C,NA,C,NA,NA,NA,12.45001,17.098020000000002,octubre
2011-10-13T00:00:00Z,5.977083,15.4,-2.6,NA,NA,NA,10.91459,NA,NA,NA,0,0,0,NA,NA,7.058527,74,65,1.818542,NA,NA,C,NA,C,NA,NA,NA,9.794,8.549004,octubre
2011-10-14T00:00:00Z,9.903472,15.3,7.6,NA,NA,NA,10.95833,NA,NA,NA,2.1,0,0,NA,NA,8.451305,69,69,4.407443,NA,NA,C,NA,C,NA,NA,NA,0,14.60801,octubre
2011-10-15T00:00:00Z,9.106252,13,5.7,NA,NA,NA,11.84236,NA,NA,NA,0,2.1,0.9,NA,NA,8.279804,74,75,4.14686,NA,NA,C,NA,C,NA,NA,NA,6.639997,19.33902,octubre
2011-10-16T00:00:00Z,8.254168,14.3,3.9,NA,NA,NA,12.19931,NA,NA,NA,0,0,0,NA,NA,7.481953,69,66,2.745011,NA,NA,C,NA,C,NA,NA,NA,10.79,17.67902,octubre
2011-10-17T00:00:00Z,6.743055,15.8,-0.4,NA,NA,NA,12.18958,NA,NA,NA,0,0,0,NA,NA,7.012922,73,67,1.848378,NA,NA,C,NA,C,NA,NA,NA,11.122,12.45001,octubre
2011-10-18T00:00:00Z,9.575002,17,3.9,NA,NA,NA,12.69583,NA,NA,NA,0,0,0,NA,NA,7.491729,62,58,2.727057,NA,NA,C,NA,C,NA,NA,NA,7.137997,11.537,octubre
2011-10-19T00:00:00Z,11.10764,16.5,8.4,NA,NA,NA,13.56458,NA,NA,NA,0,0,0,NA,NA,8.345035,64,62,4.312718,NA,NA,C,NA,C,NA,NA,NA,0,10.20901,octubre
2011-10-20T00:00:00Z,11.71181,16.6,8.8,NA,NA,NA,14.05764,NA,NA,NA,0,0,0,NA,NA,9.380403,70,64,5.984843,NA,NA,C,NA,C,NA,NA,NA,0,7.303999,octubre
2011-10-21T00:00:00Z,8.852084,13.1,5.7,NA,NA,NA,13.8382,NA,NA,NA,0,0,0,NA,NA,6.437698,60,55,0.6225988,NA,NA,C,NA,C,NA,NA,NA,8.631997,19.17302,octubre
2011-10-22T00:00:00Z,6.854167,17.4,-3.3,NA,NA,NA,13.07708,NA,NA,NA,0,0,0,NA,NA,5.545412,60,52,-1.442139,NA,NA,C,NA,C,NA,NA,NA,11.952,7.801996,octubre
2011-10-23T00:00:00Z,7.823613,18.9,-1.4,NA,NA,NA,13.21597,NA,NA,NA,0,0,0,NA,NA,7.20516,64,61,1.862495,NA,NA,C,NA,C,NA,NA,NA,7.801996,5.311998,octubre
2011-10-24T00:00:00Z,10.10972,16.4,5.6,NA,NA,NA,13.33333,NA,NA,NA,0,0,0,NA,NA,7.955744,66,58,3.665825,NA,NA,C,NA,C,NA,NA,NA,4.979998,13.77801,octubre
2011-10-25T00:00:00Z,9.074306,19.4,-1.7,NA,NA,NA,13.45695,NA,NA,NA,0,0,0,NA,NA,6.573281,61,52,0.8559248,NA,NA,C,NA,C,NA,NA,NA,10.126,4.564999,octubre
2011-10-26T00:00:00Z,11.77083,22.6,0.6,NA,NA,NA,13.80139,NA,NA,NA,0,0,0,NA,NA,6.10791,48,37,-0.105791,NA,NA,C,NA,C,NA,NA,NA,6.971997,-2.489999,octubre
2011-10-27T00:00:00Z,10.85624,19.3,3.9,NA,NA,NA,14.33125,NA,NA,NA,0,0,0,NA,NA,8.43684,66,65,4.312959,NA,NA,C,NA,C,NA,NA,NA,4.315999,10.95601,octubre
2011-10-28T00:00:00Z,9.829859,15.1,6.2,NA,NA,NA,14.67916,NA,NA,NA,0,0,0,NA,NA,8.510061,71,68,4.60462,NA,NA,C,NA,C,NA,NA,NA,3.651999,15.18901,octubre
2011-10-29T00:00:00Z,11.09861,18.6,2.1,NA,NA,NA,14.89861,NA,NA,NA,0,0,0,NA,NA,9.429114,72,67,6.070367,NA,NA,C,NA,C,NA,NA,NA,3.983999,8.051001,octubre
2011-10-30T00:00:00Z,11.19375,23.8,0.5,NA,NA,NA,15.17986,NA,NA,NA,0,0,0,NA,NA,7.866796,64,56,3.418549,NA,NA,C,NA,C,NA,NA,NA,6.805997,2.822002,octubre
2011-10-31T00:00:00Z,13.63194,27.1,2.7,NA,NA,NA,15.35139,NA,NA,NA,0,0,0,NA,NA,7.963685,53,41,3.446907,NA,NA,C,NA,C,NA,NA,NA,6.307997,-1.244999,octubre
2011-11-01T00:00:00Z,12.94861,18.3,7.2,NA,NA,NA,15.47917,NA,NA,NA,0,0,0,NA,NA,9.696613,69,66,6.468933,NA,NA,C,NA,C,NA,NA,NA,0,6.639999,noviembre
2011-11-02T00:00:00Z,11.16389,17.4,7.4,NA,NA,NA,14.8,NA,NA,NA,0,0,0,NA,NA,8.765985,67,62,5.002234,NA,NA,C,NA,C,NA,NA,NA,0,10.79,noviembre
2011-11-03T00:00:00Z,12.09028,17.9,5.8,NA,NA,NA,16.02708,NA,NA,NA,0,0,0,NA,NA,9.705359,70,66,6.513807,NA,NA,C,NA,C,NA,NA,NA,1.66,6.058998,noviembre
2011-11-04T00:00:00Z,11.02917,17.7,1.3,NA,NA,NA,16.30973,NA,NA,NA,0,0,0,NA,NA,8.508984,68,61,4.579025,NA,NA,C,NA,C,NA,NA,NA,4.149999,7.801999,noviembre
2011-11-05T00:00:00Z,11.11597,20,1.1,NA,NA,NA,16.3625,NA,NA,NA,0,0,0,NA,NA,8.129992,63,53,3.933811,NA,NA,C,NA,C,NA,NA,NA,3.817999,5.976004,noviembre
2011-11-06T00:00:00Z,11.35278,18.9,5,NA,NA,NA,15.98403,NA,NA,NA,0,0,0,NA,NA,9.096003,67,60,5.437081,NA,NA,C,NA,C,NA,NA,NA,5.809998,7.552999,noviembre
2011-11-07T00:00:00Z,12.68611,17.8,10.1,NA,NA,NA,15.84097,NA,NA,NA,4.2,1.3,0.8,NA,NA,10.92805,77,79,8.231407,NA,NA,C,NA,C,NA,NA,NA,0,6.0590020000000004,noviembre
2011-11-08T00:00:00Z,9.656248,12.8,7.4,NA,NA,NA,14.65,NA,NA,NA,2,3.5,0.8,NA,NA,9.808974,85,78,6.639249,NA,NA,C,NA,C,NA,NA,NA,2.324,17.18102,noviembre
2011-11-09T00:00:00Z,6.888889,12.2,2.6,NA,NA,NA,12.79236,NA,NA,NA,0.3,1.7,0.8,NA,NA,7.986674,82,78,3.713774,NA,NA,C,NA,C,NA,NA,NA,13.28001,NA,noviembre
2011-11-10T00:00:00Z,8.604168,14.3,4.7,NA,NA,NA,13.50139,NA,NA,NA,0,0,0,NA,NA,8.045038,71,63,3.772287,NA,NA,C,NA,C,NA,NA,NA,7.635996,15.85301,noviembre
2011-11-11T00:00:00Z,9.493055,18.3,-0.6,NA,NA,NA,15.16736,NA,NA,NA,0,0,0,NA,NA,8.846462,73,64,4.950898,NA,NA,C,NA,C,NA,NA,NA,7.137997,6.307999,noviembre
2011-11-12T00:00:00Z,11.675,20.6,3.1,NA,NA,NA,15.90069,NA,NA,NA,0,0,0,NA,NA,8.677602,62,54,4.631144,NA,NA,C,NA,C,NA,NA,NA,5.145998,4.648,noviembre
2011-11-13T00:00:00Z,14.43264,19.8,10.6,NA,NA,NA,17.08264,NA,NA,NA,0,0,0,NA,NA,11.42083,71,68,8.908968,NA,NA,C,NA,C,NA,NA,NA,0,-1.328001,noviembre
2011-11-14T00:00:00Z,13.87222,22.7,4.3,NA,NA,NA,17.50973,NA,NA,NA,0,0,0,NA,NA,10.96844,71,62,8.276314,NA,NA,C,NA,C,NA,NA,NA,2.656,-1.411,noviembre
2011-11-15T00:00:00Z,16.55416,29.6,5.6,NA,NA,NA,18.20764,NA,NA,NA,0,0,0,NA,NA,10.00938,55,43,6.905787,NA,NA,C,NA,C,NA,NA,NA,1.826,-7.221001,noviembre
2011-11-16T00:00:00Z,20.58334,30.2,10.9,NA,NA,NA,19.62292,NA,NA,NA,0,0,0,NA,NA,9.83516,46,42,6.485482,NA,NA,C,NA,C,NA,NA,NA,0,-12.94801,noviembre
2011-11-17T00:00:00Z,15.00278,20.9,8.3,NA,NA,NA,19.275,NA,NA,NA,0,0,0,NA,NA,12.16645,75,69,9.78672,NA,NA,C,NA,C,NA,NA,NA,0,-1.743001,noviembre
2011-11-18T00:00:00Z,11.50903,15.2,9.1,NA,NA,NA,17.92778,NA,NA,NA,0,0,0,NA,NA,8.765782,67,69,4.998865,NA,NA,C,NA,C,NA,NA,NA,0.332,10.62401,noviembre
2011-11-19T00:00:00Z,9.360415,17,0.3,NA,NA,NA,16.3125,NA,NA,NA,0,0,0,NA,NA,7.633214,64,59,2.941723,NA,NA,C,NA,C,NA,NA,NA,6.639997,8.383005,noviembre
2011-11-20T00:00:00Z,9.692361,13.9,6.1,NA,NA,NA,16.24167,NA,NA,NA,0.3,0.3,0.3,NA,NA,8.197821,69,69,4.025988,NA,NA,C,NA,C,NA,NA,NA,2.49,16.84902,noviembre
2011-11-21T00:00:00Z,10.53472,14.9,7.2,NA,NA,NA,16.36806,NA,NA,NA,0,0,0,NA,NA,9.536541,74,72,6.249977,NA,NA,C,NA,C,NA,NA,NA,0,10.87301,noviembre
2011-11-22T00:00:00Z,12.30069,17.7,9.3,NA,NA,NA,16.8375,NA,NA,NA,14.1,6.7,3.5,NA,NA,9.885384,70,68,6.784893,NA,NA,C,NA,C,NA,NA,NA,0,6.474,noviembre
2011-11-23T00:00:00Z,11.07222,15.2,8.3,NA,NA,NA,16.32223,NA,NA,NA,0,7.400001,2.3,NA,NA,10.11471,77,74,7.090999,NA,NA,C,NA,C,NA,NA,NA,0,10.62401,noviembre
2011-11-24T00:00:00Z,11.73055,16,8.5,NA,NA,NA,16.28056,NA,NA,NA,0,0,0,NA,NA,9.848254,72,70,6.674168,NA,NA,C,NA,C,NA,NA,NA,0,9.213009,noviembre
2011-11-25T00:00:00Z,10.77639,15,7.6,NA,NA,NA,17.12084,NA,NA,NA,0,0,0,NA,NA,8.624903,68,62,4.792623,NA,NA,C,NA,C,NA,NA,NA,0,12.61601,noviembre
2011-11-26T00:00:00Z,10.57014,18.8,0.6,NA,NA,NA,16.79375,NA,NA,NA,0,0,0,NA,NA,8.613176,67,60,4.692896,NA,NA,C,NA,C,NA,NA,NA,4.813998,6.473999,noviembre
2011-11-27T00:00:00Z,12.00625,15.9,9.5,NA,NA,NA,17.34792,NA,NA,NA,1.4,1.1,0.5,NA,NA,10.43133,77,74,7.529913,NA,NA,C,NA,C,NA,NA,NA,0,8.134007,noviembre
2011-11-28T00:00:00Z,12.44097,17.5,9.3,NA,NA,NA,17.6132,NA,NA,NA,0,0.3,0.3,NA,NA,9.798532,68,65,6.64916,NA,NA,C,NA,C,NA,NA,NA,0,4.149998,noviembre
2011-11-29T00:00:00Z,12.44236,19.4,3.6,NA,NA,NA,18.09653,NA,NA,NA,0,0,0,NA,NA,8.485372,62,55,4.475043,NA,NA,C,NA,C,NA,NA,NA,1.992,5.062998,noviembre
2011-11-30T00:00:00Z,11.57014,25.2,0.7,NA,NA,NA,18.1625,NA,NA,NA,0,0,0,NA,NA,8.240016,64,56,3.963643,NA,NA,C,NA,C,NA,NA,NA,6.639997,0.6640013,noviembre
2011-12-01T00:00:00Z,13.50278,26.5,2.8,NA,NA,NA,18.36458,NA,NA,NA,0,0,0,NA,NA,9.339005,60,50,5.669461,NA,NA,C,NA,C,NA,NA,NA,5.311998,-0.9959982,diciembre
2011-12-02T00:00:00Z,14.23958,18.9,10.9,NA,NA,NA,19.24514,NA,NA,NA,0,0,0,NA,NA,10.21441,66,66,7.245339,NA,NA,C,NA,C,NA,NA,NA,0,1.742999,diciembre
2011-12-03T00:00:00Z,12.50556,17.6,8.3,NA,NA,NA,18.21111,NA,NA,NA,0.3,0.3,0.3,NA,NA,10.44627,74,66,7.583172,NA,NA,C,NA,C,NA,NA,NA,0,5.893002,diciembre
2011-12-04T00:00:00Z,13.32292,19.3,8.3,NA,NA,NA,18.9868,NA,NA,NA,0,0,0,NA,NA,10.95491,72,69,8.299706,NA,NA,C,NA,C,NA,NA,NA,0,0.08299969,diciembre
2011-12-05T00:00:00Z,13.05,22.1,2.7,NA,NA,NA,18.87222,NA,NA,NA,0,0,0,NA,NA,10.58202,72,64,7.640215,NA,NA,C,NA,C,NA,NA,NA,4.149999,0.08300219,diciembre
2011-12-06T00:00:00Z,13.81666,24.1,3.8,NA,NA,NA,19.06042,NA,NA,NA,0,0,0,NA,NA,10.9201,68,57,8.086193,NA,NA,C,NA,C,NA,NA,NA,3.817999,-2.324,diciembre
2011-12-07T00:00:00Z,17.11806,30,6.2,NA,NA,NA,19.96251,NA,NA,NA,0,0,0,NA,NA,10.22792,56,48,7.02883,NA,NA,C,NA,C,NA,NA,NA,1.66,-7.47,diciembre
2011-12-08T00:00:00Z,18.60695,25.2,13.2,NA,NA,NA,20.91458,NA,NA,NA,0,0,0,NA,NA,11.16,53,47,8.356888,NA,NA,C,NA,C,NA,NA,NA,0,-14.60801,diciembre
2011-12-09T00:00:00Z,16.77361,23.1,7.8,NA,NA,NA,20.86597,NA,NA,NA,0,0,0,NA,NA,11.68057,64,58,9.22023,NA,NA,C,NA,C,NA,NA,NA,0,-8.050998,diciembre
2011-12-10T00:00:00Z,14.71111,18.6,10.9,NA,NA,NA,20.85069,NA,NA,NA,0,0,0,NA,NA,10.49324,66,62,7.560833,NA,NA,C,NA,C,NA,NA,NA,0,-4.289746e-7,diciembre
2011-12-11T00:00:00Z,11.175,15.6,8.7,NA,NA,NA,18.24236,NA,NA,NA,0.3,0.3,0.3,NA,NA,10.25449,77,77,7.311581,NA,NA,C,NA,C,NA,NA,NA,0,7.387006,diciembre
2011-12-12T00:00:00Z,14.20833,25,2.9,NA,NA,NA,18.39375,NA,NA,NA,0,0,0,NA,NA,9.831488,64,52,6.607916,NA,NA,C,NA,C,NA,NA,NA,3.153999,-1.66,diciembre
2011-12-13T00:00:00Z,16.90069,28.8,4.9,NA,NA,NA,19.97222,NA,NA,NA,0,0,0,NA,NA,9.954175,53,55,6.691092,NA,NA,C,NA,C,NA,NA,NA,3.983999,-8.050999,diciembre
2011-12-14T00:00:00Z,22.22778,33.5,12.9,NA,NA,NA,21.59791,NA,NA,NA,0,0,0,NA,NA,8.727824,36,27,4.816831,NA,NA,C,NA,C,NA,NA,NA,0,-16.01901,diciembre
2011-12-15T00:00:00Z,23.83125,33.2,15.2,NA,NA,NA,22.55833,NA,NA,NA,0,0,0,NA,NA,8.217678,30,30,3.969229,NA,NA,C,NA,C,NA,NA,NA,0,-19.09002,diciembre
2011-12-16T00:00:00Z,19.08819,27.3,10.6,NA,NA,NA,22.29236,NA,NA,NA,0,0,0,NA,NA,12.78904,57,53,10.36691,NA,NA,C,NA,C,NA,NA,NA,0,-14.27601,diciembre
2011-12-17T00:00:00Z,17.50348,22.6,9.8,NA,NA,NA,21.81041,NA,NA,NA,0,0,0,NA,NA,11.99358,63,59,9.492157,NA,NA,C,NA,C,NA,NA,NA,0,-8.631998,diciembre
2011-12-18T00:00:00Z,16.27847,21.2,12.2,NA,NA,NA,21.84792,NA,NA,NA,0,0,0,NA,NA,10.61716,59,56,7.804708,NA,NA,C,NA,C,NA,NA,NA,0,-9.046998,diciembre
2011-12-19T00:00:00Z,13.96805,17.7,10.9,NA,NA,NA,21.24722,NA,NA,NA,0,0,0,NA,NA,10.35018,66,65,7.447179,NA,NA,C,NA,C,NA,NA,NA,0,2.821999,diciembre
2011-12-20T00:00:00Z,13.23681,18,10.3,NA,NA,NA,20.24029,NA,NA,NA,1,1,1,NA,NA,10.08464,68,64,7.041269,NA,NA,C,NA,C,NA,NA,NA,0,4.398999,diciembre
2011-12-21T00:00:00Z,10.33195,14.3,6.3,NA,NA,NA,19.17153,NA,NA,NA,0.6,0.3,0.3,NA,NA,8.644129,73,75,4.844586,NA,NA,C,NA,C,NA,NA,NA,4.315999,14.52502,diciembre
2011-12-22T00:00:00Z,7.8,13.7,3.6,NA,NA,NA,17.8625,NA,NA,NA,0,0.3,0.3,NA,NA,7.545298,73,70,2.835053,NA,NA,C,NA,C,NA,NA,NA,12.61601,18.75802,diciembre
2011-12-23T00:00:00Z,8.607638,20.7,-2.9,NA,NA,NA,17.1493,NA,NA,NA,0,0,0,NA,NA,4.878248,49,41,-3.199735,NA,NA,C,NA,C,NA,NA,NA,8.797997,0.913,diciembre
2011-12-24T00:00:00Z,13.50416,28.2,-0.9,NA,NA,NA,18.60069,NA,NA,NA,0,0,0,NA,NA,5.64753,41,32,-1.605124,NA,NA,C,NA,C,NA,NA,NA,6.473997,-5.311996,diciembre
2011-12-25T00:00:00Z,14.53403,26,3.5,NA,NA,NA,19.81042,NA,NA,NA,0,0,0,NA,NA,9.923276,57,51,6.405199,NA,NA,C,NA,C,NA,NA,NA,5.311998,-5.810002,diciembre
2011-12-26T00:00:00Z,17.08195,25.3,5.9,NA,NA,NA,21.00348,NA,NA,NA,0,0,0,NA,NA,11.63804,61,55,9.017811,NA,NA,C,NA,C,NA,NA,NA,1.328,-8.963999,diciembre
2011-12-27T00:00:00Z,20.28403,32.8,8.5,NA,NA,NA,21.99028,NA,NA,NA,0,0,0,NA,NA,11.60838,52,43,9.059711,NA,NA,C,NA,C,NA,NA,NA,0,-14.11001,diciembre
2011-12-28T00:00:00Z,20.83264,28.1,12.2,NA,NA,NA,22.92916,NA,NA,NA,0,0,0,NA,NA,12.65709,54,54,10.40719,NA,NA,C,NA,C,NA,NA,NA,0,-17.67902,diciembre
2011-12-29T00:00:00Z,18.98194,27.7,7.1,NA,NA,NA,22.40208,NA,NA,NA,0,0,0,NA,NA,8.989898,45,39,5.111863,NA,NA,C,NA,C,NA,NA,NA,0,-11.95201,diciembre
2011-12-30T00:00:00Z,17.74166,27.7,6.1,NA,NA,NA,22.29097,NA,NA,NA,0,0,0,NA,NA,10.54435,51,48,7.25639,NA,NA,C,NA,C,NA,NA,NA,1.494,-10.541,diciembre
2011-12-31T00:00:00Z,19.28611,29.3,9.8,NA,NA,NA,22.95139,NA,NA,NA,0,0,0,NA,NA,13.47434,62,54,11.31612,NA,NA,C,NA,C,NA,NA,NA,0,-14.35901,diciembre
2012-01-01T00:00:00Z,20.05,25.9,14.7,NA,NA,NA,23.28194,NA,NA,NA,0,0,0,NA,NA,12.29073,56,50,9.919846,NA,NA,C,NA,C,NA,NA,NA,0,-15.85301,enero
2012-01-02T00:00:00Z,18.8375,27.5,8.8,NA,NA,NA,23.0625,NA,NA,NA,0,0,0,NA,NA,11.66911,53,52,8.972237,NA,NA,C,NA,C,NA,NA,NA,0,-13.77801,enero
2012-01-03T00:00:00Z,19.36042,28.1,9.3,NA,NA,NA,23.42638,NA,NA,NA,0,0,0,NA,NA,12.41114,58,49,10.06573,NA,NA,C,NA,C,NA,NA,NA,0,-13.61201,enero
2012-01-04T00:00:00Z,19.10764,29.7,7.5,NA,NA,NA,23.06667,NA,NA,NA,0,0,0,NA,NA,10.77957,49,42,7.867449,NA,NA,C,NA,C,NA,NA,NA,0,-12.36701,enero
2012-01-05T00:00:00Z,21.60903,29.8,11.8,NA,NA,NA,23.54792,NA,NA,NA,0,0,0,NA,NA,11.83667,48,42,9.375017,NA,NA,C,NA,C,NA,NA,NA,0,-18.26002,enero
2012-01-06T00:00:00Z,21.66389,34.9,8.1,NA,NA,NA,23.6118,NA,NA,NA,0,0,0,NA,NA,10.0395,41,33,6.82237,NA,NA,C,NA,C,NA,NA,NA,0,-13.77801,enero
2012-01-07T00:00:00Z,23.99652,29.5,18.4,NA,NA,NA,24.73889,NA,NA,NA,0,0,0,NA,NA,13.23124,48,49,11.04567,NA,NA,C,NA,C,NA,NA,NA,0,-22.90803,enero
2012-01-08T00:00:00Z,18.02638,22.4,15.8,NA,NA,NA,23.44097,NA,NA,NA,0,0,0,NA,NA,12.27267,61,60,9.96146,NA,NA,C,NA,C,NA,NA,NA,0,-14.11001,enero
2012-01-09T00:00:00Z,15.62778,19.7,12.4,NA,NA,NA,22.16319,NA,NA,NA,12.9,1.8,1.8,NA,NA,11.45115,68,76,8.933286,NA,NA,C,NA,C,NA,NA,NA,0,-2.075,enero
2012-01-10T00:00:00Z,11.84236,15.7,8,NA,NA,NA,20.45763,NA,NA,NA,0,11.1,2.5,NA,NA,10.01983,74,70,6.966301,NA,NA,C,NA,C,NA,NA,NA,0,9.462006,enero
2012-01-11T00:00:00Z,13.06458,19.7,8,NA,NA,NA,19.95417,NA,NA,NA,0,0,0,NA,NA,9.345585,60,58,5.879811,NA,NA,C,NA,C,NA,NA,NA,0,-0.5809982,enero
2012-01-12T00:00:00Z,16.57083,26.6,5.5,NA,NA,NA,22.30416,NA,NA,NA,0,0,0,NA,NA,12.56569,65,57,10.06767,NA,NA,C,NA,C,NA,NA,NA,2.324,-7.884998,enero
2012-01-13T00:00:00Z,19.86944,31.2,9.8,NA,NA,NA,24.17847,NA,NA,NA,0,0,0,NA,NA,13.75632,63,56,11.61871,NA,NA,C,NA,C,NA,NA,NA,0,-14.19301,enero
2012-01-14T00:00:00Z,20.09861,31.4,10.8,NA,NA,NA,24.80486,NA,NA,NA,0,0,0,NA,NA,15.38308,67,62,13.23623,NA,NA,C,NA,C,NA,NA,NA,0,-15.77001,enero
2012-01-15T00:00:00Z,20.83958,26.3,17.1,NA,NA,NA,25.35139,NA,NA,NA,0,0,0,NA,NA,16.75457,69,67,14.72289,NA,NA,C,NA,C,NA,NA,NA,0,-21.66303,enero
2012-01-16T00:00:00Z,19.99514,28.3,12.8,NA,NA,NA,24.38959,NA,NA,NA,0,0,0,NA,NA,14.62252,65,61,12.48866,NA,NA,C,NA,C,NA,NA,NA,0,-17.43002,enero
2012-01-17T00:00:00Z,20.84861,27,17,NA,NA,NA,24.65347,NA,NA,NA,0,0,0,NA,NA,16.08021,68,68,14.07491,NA,NA,C,NA,C,NA,NA,NA,0,-20.91603,enero
2012-01-18T00:00:00Z,19.16042,27.3,10.1,NA,NA,NA,24.48819,NA,NA,NA,0,0,0,NA,NA,14.66777,68,62,12.60228,NA,NA,C,NA,C,NA,NA,NA,0,-15.43801,enero
2012-01-19T00:00:00Z,20.56806,27.4,12.4,NA,NA,NA,24.95208,NA,NA,NA,0,0,0,NA,NA,14.01206,61,55,11.94133,NA,NA,C,NA,C,NA,NA,NA,0,-18.84102,enero
